experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_reversal_old_rule_retention.png,plot,.png,85341,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_reversal_route_table_dual_rule.png,plot,.png,120064,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_route_summary.csv,summary CSV,.csv,16670,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_summary.csv,summary CSV,.csv,14125,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/failure_taxonomy.csv,summary CSV,.csv,4620,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/metrics.csv,metrics CSV,.csv,81116,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/metrics_wide.csv,metrics CSV,.csv,14053,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/route_diagnostics.csv,summary CSV,.csv,164626,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/runs.csv,summary CSV,.csv,2746,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analyze_exp10_suite.py,code,.py,12716,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/exp10/__init__.py,code,.py,29,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/exp10/core.py,code,.py,26151,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/EXPERIMENT_10_ADAPTIVE_REVERSAL.md,design/protocol doc,.md,3378,,design/protocol doc,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/README.md,README,.md,999,,README,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/requirements.txt,requirements/dependency manifest,.txt,24,,requirements/dependency manifest,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/run_exp10_adaptive_reversal.py,code,.py,72,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/run_exp10_suite.py,code,.py,11530,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/start.ps1,launcher script,.ps1,1350,,launcher script,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/start.sh,launcher script,.sh,791,,launcher script,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/start_exp10.ps1,launcher script,.ps1,1350,,launcher script,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/TRACKER_UPDATE_EXP10.md,design/protocol doc,.md,936,,design/protocol doc,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/baselines.csv,summary CSV,.csv,90802,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_alternating_composition.png,plot,.png,136824,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_alternating_route_table.png,plot,.png,138182,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_alternating_world_margin.png,plot,.png,184932,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_baseline_summary.csv,summary CSV,.csv,3282,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_bleed_composition.png,plot,.png,126983,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_bleed_world_margin.png,plot,.png,207361,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_bleed_wrong_world_activation.png,plot,.png,197306,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_dropout_composition.png,plot,.png,110169,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_dropout_world_margin.png,plot,.png,168047,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_context_dropout_wrong_world_activation.png,plot,.png,153196,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_failure_summary.csv,summary CSV,.csv,50151,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_failure_taxonomy_final_sequential.png,plot,.png,103032,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_final_sequential_summary.csv,summary CSV,.csv,10832,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_memory_indices.csv,summary CSV,.csv,1086,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_report.md,generated report,.md,4331,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_run.log,other artifact,.log,241698,,other artifact,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_composition.png,plot,.png,113271,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_route_table.png,plot,.png,113748,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_world_margin.png,plot,.png,118402,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_scaling_final_wrong_world_activation.png,plot,.png,119176,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_sequential_composition.png,plot,.png,156250,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp11,Context Memory,experiments/experiment11_context_memory,experiments/experiment11_context_memory/analysis/exp11/exp11_sequential_correct_margin.png,plot,.png,230259,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
